"iso_2","iso_3","country","continent","year","tax","variable","value"
"LV","LVA","Latvia","EU","2015","5111 VAT","% of Total Revenue",25.584
"LV","LVA","Latvia","EU","2016","5111 VAT","% of GDP",8.104
"LV","LVA","Latvia","EU","2016","5111 VAT","% of Total Revenue",26.01
"LV","LVA","Latvia","EU","2017","5111 VAT","% of GDP",8.074
"LV","LVA","Latvia","EU","2017","5111 VAT","% of Total Revenue",25.721
"LV","LVA","Latvia","EU","2018","5111 VAT","% of GDP",8.429
"LV","LVA","Latvia","EU","2018","5111 VAT","% of Total Revenue",26.984
"LV","LVA","Latvia","EU","2019","5111 VAT","% of GDP",8.641
"LV","LVA","Latvia","EU","2019","5111 VAT","% of Total Revenue",27.696
"LV","LVA","Latvia","EU","2000","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2000","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2001","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2001","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2002","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2002","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2003","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2003","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2004","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2004","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2005","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2005","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2006","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2006","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2007","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2007","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2008","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2008","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2009","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2009","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2010","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2010","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2011","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2011","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2012","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2012","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2013","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2013","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2014","5112 Sales","% of GDP",0.128
"LV","LVA","Latvia","EU","2014","5112 Sales","% of Total Revenue",0.431
"LV","LVA","Latvia","EU","2015","5112 Sales","% of GDP",0.127
"LV","LVA","Latvia","EU","2015","5112 Sales","% of Total Revenue",0.422
"LV","LVA","Latvia","EU","2016","5112 Sales","% of GDP",0.117
"LV","LVA","Latvia","EU","2016","5112 Sales","% of Total Revenue",0.375
"LV","LVA","Latvia","EU","2017","5112 Sales","% of GDP",0.116
"LV","LVA","Latvia","EU","2017","5112 Sales","% of Total Revenue",0.369
"LV","LVA","Latvia","EU","2018","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2018","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2019","5112 Sales","% of GDP",0
"LV","LVA","Latvia","EU","2019","5112 Sales","% of Total Revenue",0
"LV","LVA","Latvia","EU","2000","5121 Excise","% of GDP",3.385
"LV","LVA","Latvia","EU","2000","5121 Excise","% of Total Revenue",11.615
"LV","LVA","Latvia","EU","2001","5121 Excise","% of GDP",3.067
"LV","LVA","Latvia","EU","2001","5121 Excise","% of Total Revenue",10.869
"LV","LVA","Latvia","EU","2002","5121 Excise","% of GDP",3.029
"LV","LVA","Latvia","EU","2002","5121 Excise","% of Total Revenue",10.861
"LV","LVA","Latvia","EU","2003","5121 Excise","% of GDP",3.152
"LV","LVA","Latvia","EU","2003","5121 Excise","% of Total Revenue",11.459
"LV","LVA","Latvia","EU","2004","5121 Excise","% of GDP",3.405
"LV","LVA","Latvia","EU","2004","5121 Excise","% of Total Revenue",12.29
"LV","LVA","Latvia","EU","2005","5121 Excise","% of GDP",3.522
"LV","LVA","Latvia","EU","2005","5121 Excise","% of Total Revenue",12.597
"LV","LVA","Latvia","EU","2006","5121 Excise","% of GDP",3.207
"LV","LVA","Latvia","EU","2006","5121 Excise","% of Total Revenue",11.152
"LV","LVA","Latvia","EU","2007","5121 Excise","% of GDP",2.769
"LV","LVA","Latvia","EU","2007","5121 Excise","% of Total Revenue",9.772
"LV","LVA","Latvia","EU","2008","5121 Excise","% of GDP",3.076
"LV","LVA","Latvia","EU","2008","5121 Excise","% of Total Revenue",10.999
"LV","LVA","Latvia","EU","2009","5121 Excise","% of GDP",3.658
"LV","LVA","Latvia","EU","2009","5121 Excise","% of Total Revenue",12.955
"LV","LVA","Latvia","EU","2010","5121 Excise","% of GDP",3.59
"LV","LVA","Latvia","EU","2010","5121 Excise","% of Total Revenue",12.496
"LV","LVA","Latvia","EU","2011","5121 Excise","% of GDP",3.432
"LV","LVA","Latvia","EU","2011","5121 Excise","% of Total Revenue",12.11
"LV","LVA","Latvia","EU","2012","5121 Excise","% of GDP",3.272
"LV","LVA","Latvia","EU","2012","5121 Excise","% of Total Revenue",11.239
"LV","LVA","Latvia","EU","2013","5121 Excise","% of GDP",3.256
"LV","LVA","Latvia","EU","2013","5121 Excise","% of Total Revenue",11.09
"LV","LVA","Latvia","EU","2014","5121 Excise","% of GDP",3.221
"LV","LVA","Latvia","EU","2014","5121 Excise","% of Total Revenue",10.839
"LV","LVA","Latvia","EU","2015","5121 Excise","% of GDP",3.306
"LV","LVA","Latvia","EU","2015","5121 Excise","% of Total Revenue",11.01
"LV","LVA","Latvia","EU","2016","5121 Excise","% of GDP",3.484
"LV","LVA","Latvia","EU","2016","5121 Excise","% of Total Revenue",11.183
"LV","LVA","Latvia","EU","2017","5121 Excise","% of GDP",3.408
"LV","LVA","Latvia","EU","2017","5121 Excise","% of Total Revenue",10.857
"LV","LVA","Latvia","EU","2018","5121 Excise","% of GDP",3.582
"LV","LVA","Latvia","EU","2018","5121 Excise","% of Total Revenue",11.468
"LV","LVA","Latvia","EU","2019","5121 Excise","% of GDP",3.504
"LV","LVA","Latvia","EU","2019","5121 Excise","% of Total Revenue",11.23
"LT","LTU","Lithuania","EU","2000","5000 Consumption","% of GDP",12.114
"LT","LTU","Lithuania","EU","2000","5000 Consumption","% of Total Revenue",39.351
"LT","LTU","Lithuania","EU","2001","5000 Consumption","% of GDP",11.742
"LT","LTU","Lithuania","EU","2001","5000 Consumption","% of Total Revenue",40.045
"LT","LTU","Lithuania","EU","2002","5000 Consumption","% of GDP",11.948
"LT","LTU","Lithuania","EU","2002","5000 Consumption","% of Total Revenue",41.213
"LT","LTU","Lithuania","EU","2003","5000 Consumption","% of GDP",11.251
"LT","LTU","Lithuania","EU","2003","5000 Consumption","% of Total Revenue",39.297
"LT","LTU","Lithuania","EU","2004","5000 Consumption","% of GDP",10.929
"LT","LTU","Lithuania","EU","2004","5000 Consumption","% of Total Revenue",37.691
"LT","LTU","Lithuania","EU","2005","5000 Consumption","% of GDP",11.122
"LT","LTU","Lithuania","EU","2005","5000 Consumption","% of Total Revenue",38.085
"LT","LTU","Lithuania","EU","2006","5000 Consumption","% of GDP",11.227
"LT","LTU","Lithuania","EU","2006","5000 Consumption","% of Total Revenue",37.259
"LT","LTU","Lithuania","EU","2007","5000 Consumption","% of GDP",11.632
"LT","LTU","Lithuania","EU","2007","5000 Consumption","% of Total Revenue",38.734
"LT","LTU","Lithuania","EU","2008","5000 Consumption","% of GDP",11.651
"LT","LTU","Lithuania","EU","2008","5000 Consumption","% of Total Revenue",38.104
"LT","LTU","Lithuania","EU","2009","5000 Consumption","% of GDP",11.484
"LT","LTU","Lithuania","EU","2009","5000 Consumption","% of Total Revenue",38.061
"LT","LTU","Lithuania","EU","2010","5000 Consumption","% of GDP",11.748
"LT","LTU","Lithuania","EU","2010","5000 Consumption","% of Total Revenue",41.419
"LT","LTU","Lithuania","EU","2011","5000 Consumption","% of GDP",11.551
"LT","LTU","Lithuania","EU","2011","5000 Consumption","% of Total Revenue",42.406
"LT","LTU","Lithuania","EU","2012","5000 Consumption","% of GDP",11.131
"LT","LTU","Lithuania","EU","2012","5000 Consumption","% of Total Revenue",41.254
"LT","LTU","Lithuania","EU","2013","5000 Consumption","% of GDP",10.754
"LT","LTU","Lithuania","EU","2013","5000 Consumption","% of Total Revenue",40.198
"LT","LTU","Lithuania","EU","2014","5000 Consumption","% of GDP",11.14
"LT","LTU","Lithuania","EU","2014","5000 Consumption","% of Total Revenue",40.504
"LT","LTU","Lithuania","EU","2015","5000 Consumption","% of GDP",11.386
"LT","LTU","Lithuania","EU","2015","5000 Consumption","% of Total Revenue",39.679
"LT","LTU","Lithuania","EU","2016","5000 Consumption","% of GDP",11.65
"LT","LTU","Lithuania","EU","2016","5000 Consumption","% of Total Revenue",39.289
"LT","LTU","Lithuania","EU","2017","5000 Consumption","% of GDP",11.601
"LT","LTU","Lithuania","EU","2017","5000 Consumption","% of Total Revenue",39.369
"LT","LTU","Lithuania","EU","2018","5000 Consumption","% of GDP",11.589
"LT","LTU","Lithuania","EU","2018","5000 Consumption","% of Total Revenue",38.417
"LT","LTU","Lithuania","EU","2019","5000 Consumption","% of GDP",11.646
"LT","LTU","Lithuania","EU","2019","5000 Consumption","% of Total Revenue",38.389
"LT","LTU","Lithuania","EU","2000","5111 VAT","% of GDP",7.519
"LT","LTU","Lithuania","EU","2000","5111 VAT","% of Total Revenue",24.425
"LT","LTU","Lithuania","EU","2001","5111 VAT","% of GDP",7.232
"LT","LTU","Lithuania","EU","2001","5111 VAT","% of Total Revenue",24.664
"LT","LTU","Lithuania","EU","2002","5111 VAT","% of GDP",7.322
"LT","LTU","Lithuania","EU","2002","5111 VAT","% of Total Revenue",25.256
"LT","LTU","Lithuania","EU","2003","5111 VAT","% of GDP",6.664
"LT","LTU","Lithuania","EU","2003","5111 VAT","% of Total Revenue",23.277
"LT","LTU","Lithuania","EU","2004","5111 VAT","% of GDP",6.445
"LT","LTU","Lithuania","EU","2004","5111 VAT","% of Total Revenue",22.228
"LT","LTU","Lithuania","EU","2005","5111 VAT","% of GDP",7.086
"LT","LTU","Lithuania","EU","2005","5111 VAT","% of Total Revenue",24.264
"LT","LTU","Lithuania","EU","2006","5111 VAT","% of GDP",7.582
"LT","LTU","Lithuania","EU","2006","5111 VAT","% of Total Revenue",25.161
"LT","LTU","Lithuania","EU","2007","5111 VAT","% of GDP",8.025
"LT","LTU","Lithuania","EU","2007","5111 VAT","% of Total Revenue",26.722
"LT","LTU","Lithuania","EU","2008","5111 VAT","% of GDP",7.931
"LT","LTU","Lithuania","EU","2008","5111 VAT","% of Total Revenue",25.937
"LT","LTU","Lithuania","EU","2009","5111 VAT","% of GDP",7.28
"LT","LTU","Lithuania","EU","2009","5111 VAT","% of Total Revenue",24.128
"LT","LTU","Lithuania","EU","2010","5111 VAT","% of GDP",7.8
"LT","LTU","Lithuania","EU","2010","5111 VAT","% of Total Revenue",27.499
"LT","LTU","Lithuania","EU","2011","5111 VAT","% of GDP",7.824
"LT","LTU","Lithuania","EU","2011","5111 VAT","% of Total Revenue",28.724
"LT","LTU","Lithuania","EU","2012","5111 VAT","% of GDP",7.563
"LT","LTU","Lithuania","EU","2012","5111 VAT","% of Total Revenue",28.029
"LT","LTU","Lithuania","EU","2013","5111 VAT","% of GDP",7.464
"LT","LTU","Lithuania","EU","2013","5111 VAT","% of Total Revenue",27.9
"LT","LTU","Lithuania","EU","2014","5111 VAT","% of GDP",7.565
"LT","LTU","Lithuania","EU","2014","5111 VAT","% of Total Revenue",27.503
"LT","LTU","Lithuania","EU","2015","5111 VAT","% of GDP",7.741
"LT","LTU","Lithuania","EU","2015","5111 VAT","% of Total Revenue",26.976
"LT","LTU","Lithuania","EU","2016","5111 VAT","% of GDP",7.784
"LT","LTU","Lithuania","EU","2016","5111 VAT","% of Total Revenue",26.251
"LT","LTU","Lithuania","EU","2017","5111 VAT","% of GDP",7.832
"LT","LTU","Lithuania","EU","2017","5111 VAT","% of Total Revenue",26.577
"LT","LTU","Lithuania","EU","2018","5111 VAT","% of GDP",7.781
"LT","LTU","Lithuania","EU","2018","5111 VAT","% of Total Revenue",25.795
"LT","LTU","Lithuania","EU","2019","5111 VAT","% of GDP",7.95
"LT","LTU","Lithuania","EU","2019","5111 VAT","% of Total Revenue",26.204
"LT","LTU","Lithuania","EU","2000","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2000","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2001","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2001","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2002","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2002","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2003","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2003","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2004","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2004","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2005","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2005","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2006","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2006","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2007","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2007","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2008","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2008","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2009","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2009","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2010","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2010","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2011","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2011","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2012","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2012","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2013","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2013","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2014","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2014","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2015","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2015","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2016","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2016","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2017","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2017","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2018","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2018","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2019","5112 Sales","% of GDP",0
"LT","LTU","Lithuania","EU","2019","5112 Sales","% of Total Revenue",0
"LT","LTU","Lithuania","EU","2000","5121 Excise","% of GDP",3.205
"LT","LTU","Lithuania","EU","2000","5121 Excise","% of Total Revenue",10.41
"LT","LTU","Lithuania","EU","2001","5121 Excise","% of GDP",3.316
"LT","LTU","Lithuania","EU","2001","5121 Excise","% of Total Revenue",11.308
"LT","LTU","Lithuania","EU","2002","5121 Excise","% of GDP",3.193
"LT","LTU","Lithuania","EU","2002","5121 Excise","% of Total Revenue",11.014
"LT","LTU","Lithuania","EU","2003","5121 Excise","% of GDP",3.234
"LT","LTU","Lithuania","EU","2003","5121 Excise","% of Total Revenue",11.296
"LT","LTU","Lithuania","EU","2004","5121 Excise","% of GDP",3.017
"LT","LTU","Lithuania","EU","2004","5121 Excise","% of Total Revenue",10.404
"LT","LTU","Lithuania","EU","2005","5121 Excise","% of GDP",2.915
"LT","LTU","Lithuania","EU","2005","5121 Excise","% of Total Revenue",9.983
"LT","LTU","Lithuania","EU","2006","5121 Excise","% of GDP",2.922
"LT","LTU","Lithuania","EU","2006","5121 Excise","% of Total Revenue",9.697
"LT","LTU","Lithuania","EU","2007","5121 Excise","% of GDP",2.877
"LT","LTU","Lithuania","EU","2007","5121 Excise","% of Total Revenue",9.58
"LT","LTU","Lithuania","EU","2008","5121 Excise","% of GDP",3.005
"LT","LTU","Lithuania","EU","2008","5121 Excise","% of Total Revenue",9.829
"LT","LTU","Lithuania","EU","2009","5121 Excise","% of GDP",3.43
"LT","LTU","Lithuania","EU","2009","5121 Excise","% of Total Revenue",11.368
"LT","LTU","Lithuania","EU","2010","5121 Excise","% of GDP",3.23
"LT","LTU","Lithuania","EU","2010","5121 Excise","% of Total Revenue",11.389
"LT","LTU","Lithuania","EU","2011","5121 Excise","% of GDP",3.022
"LT","LTU","Lithuania","EU","2011","5121 Excise","% of Total Revenue",11.093
"LT","LTU","Lithuania","EU","2012","5121 Excise","% of GDP",2.83
"LT","LTU","Lithuania","EU","2012","5121 Excise","% of Total Revenue",10.488
"LT","LTU","Lithuania","EU","2013","5121 Excise","% of GDP",2.848
"LT","LTU","Lithuania","EU","2013","5121 Excise","% of Total Revenue",10.644
"LT","LTU","Lithuania","EU","2014","5121 Excise","% of GDP",2.888
"LT","LTU","Lithuania","EU","2014","5121 Excise","% of Total Revenue",10.5
"LT","LTU","Lithuania","EU","2015","5121 Excise","% of GDP",3.122
"LT","LTU","Lithuania","EU","2015","5121 Excise","% of Total Revenue",10.879
"LT","LTU","Lithuania","EU","2016","5121 Excise","% of GDP",3.177
"LT","LTU","Lithuania","EU","2016","5121 Excise","% of Total Revenue",10.715
"LT","LTU","Lithuania","EU","2017","5121 Excise","% of GDP",3.167
"LT","LTU","Lithuania","EU","2017","5121 Excise","% of Total Revenue",10.747
"LT","LTU","Lithuania","EU","2018","5121 Excise","% of GDP",3.191
"LT","LTU","Lithuania","EU","2018","5121 Excise","% of Total Revenue",10.578
"LT","LTU","Lithuania","EU","2019","5121 Excise","% of GDP",3.104
"LT","LTU","Lithuania","EU","2019","5121 Excise","% of Total Revenue",10.231
"LU","LUX","Luxembourg","EU","2000","5000 Consumption","% of GDP",9.793
"LU","LUX","Luxembourg","EU","2000","5000 Consumption","% of Total Revenue",26.556
"LU","LUX","Luxembourg","EU","2001","5000 Consumption","% of GDP",9.677
"LU","LUX","Luxembourg","EU","2001","5000 Consumption","% of Total Revenue",25.876
"LU","LUX","Luxembourg","EU","2002","5000 Consumption","% of Total Revenue",26.698
"LU","LUX","Luxembourg","EU","2002","5000 Consumption","% of GDP",9.956
"LU","LUX","Luxembourg","EU","2003","5000 Consumption","% of Total Revenue",27.363
"LU","LUX","Luxembourg","EU","2003","5000 Consumption","% of GDP",10.248
"LU","LUX","Luxembourg","EU","2004","5000 Consumption","% of Total Revenue",29.937
"LU","LUX","Luxembourg","EU","2004","5000 Consumption","% of GDP",10.946
"LU","LUX","Luxembourg","EU","2005","5000 Consumption","% of Total Revenue",28.855
"LU","LUX","Luxembourg","EU","2005","5000 Consumption","% of GDP",10.892
"LU","LUX","Luxembourg","EU","2006","5000 Consumption","% of Total Revenue",27.638
"LU","LUX","Luxembourg","EU","2006","5000 Consumption","% of GDP",9.864
"LU","LUX","Luxembourg","EU","2007","5000 Consumption","% of GDP",10.176
"LU","LUX","Luxembourg","EU","2007","5000 Consumption","% of Total Revenue",28.116
"LU","LUX","Luxembourg","EU","2008","5000 Consumption","% of GDP",10.331
"LU","LUX","Luxembourg","EU","2008","5000 Consumption","% of Total Revenue",28.112
"LU","LUX","Luxembourg","EU","2009","5000 Consumption","% of GDP",10.741
"LU","LUX","Luxembourg","EU","2009","5000 Consumption","% of Total Revenue",28.051
"LU","LUX","Luxembourg","EU","2010","5000 Consumption","% of GDP",10.284
"LU","LUX","Luxembourg","EU","2010","5000 Consumption","% of Total Revenue",27.419
"LU","LUX","Luxembourg","EU","2011","5000 Consumption","% of GDP",10.444
"LU","LUX","Luxembourg","EU","2011","5000 Consumption","% of Total Revenue",28.18
"LU","LUX","Luxembourg","EU","2012","5000 Consumption","% of GDP",10.919
"LU","LUX","Luxembourg","EU","2012","5000 Consumption","% of Total Revenue",28.474
"LU","LUX","Luxembourg","EU","2013","5000 Consumption","% of GDP",10.823
"LU","LUX","Luxembourg","EU","2013","5000 Consumption","% of Total Revenue",28.364
"LU","LUX","Luxembourg","EU","2014","5000 Consumption","% of GDP",10.934
"LU","LUX","Luxembourg","EU","2014","5000 Consumption","% of Total Revenue",29.191
"LU","LUX","Luxembourg","EU","2015","5000 Consumption","% of GDP",9.521
"LU","LUX","Luxembourg","EU","2015","5000 Consumption","% of Total Revenue",25.742
"LU","LUX","Luxembourg","EU","2016","5000 Consumption","% of GDP",9.333
"LU","LUX","Luxembourg","EU","2016","5000 Consumption","% of Total Revenue",25.344
"LU","LUX","Luxembourg","EU","2017","5000 Consumption","% of GDP",9.144
"LU","LUX","Luxembourg","EU","2017","5000 Consumption","% of Total Revenue",24.312
"LU","LUX","Luxembourg","EU","2018","5000 Consumption","% of GDP",9.417
"LU","LUX","Luxembourg","EU","2018","5000 Consumption","% of Total Revenue",23.694
"LU","LUX","Luxembourg","EU","2019","5000 Consumption","% of GDP",9.358
"LU","LUX","Luxembourg","EU","2019","5000 Consumption","% of Total Revenue",23.859
"LU","LUX","Luxembourg","EU","2000","5111 VAT","% of Total Revenue",13.241
"LU","LUX","Luxembourg","EU","2000","5111 VAT","% of GDP",4.883
"LU","LUX","Luxembourg","EU","2001","5111 VAT","% of GDP",5.152
"LU","LUX","Luxembourg","EU","2001","5111 VAT","% of Total Revenue",13.775
"LU","LUX","Luxembourg","EU","2002","5111 VAT","% of GDP",5.208
"LU","LUX","Luxembourg","EU","2002","5111 VAT","% of Total Revenue",13.966
"LU","LUX","Luxembourg","EU","2003","5111 VAT","% of GDP",5.396
"LU","LUX","Luxembourg","EU","2003","5111 VAT","% of Total Revenue",14.407
"LU","LUX","Luxembourg","EU","2004","5111 VAT","% of GDP",5.805
"LU","LUX","Luxembourg","EU","2004","5111 VAT","% of Total Revenue",15.875
"LU","LUX","Luxembourg","EU","2005","5111 VAT","% of GDP",6.033
"LU","LUX","Luxembourg","EU","2005","5111 VAT","% of Total Revenue",15.983
"LU","LUX","Luxembourg","EU","2006","5111 VAT","% of GDP",5.486
"LU","LUX","Luxembourg","EU","2006","5111 VAT","% of Total Revenue",15.371
"LU","LUX","Luxembourg","EU","2007","5111 VAT","% of GDP",5.998
"LU","LUX","Luxembourg","EU","2007","5111 VAT","% of Total Revenue",16.574
"LU","LUX","Luxembourg","EU","2008","5111 VAT","% of GDP",6.137
"LU","LUX","Luxembourg","EU","2008","5111 VAT","% of Total Revenue",16.699
"LU","LUX","Luxembourg","EU","2009","5111 VAT","% of GDP",6.586
"LU","LUX","Luxembourg","EU","2009","5111 VAT","% of Total Revenue",17.2
"LU","LUX","Luxembourg","EU","2010","5111 VAT","% of GDP",6.392
"LU","LUX","Luxembourg","EU","2010","5111 VAT","% of Total Revenue",17.043
"LU","LUX","Luxembourg","EU","2011","5111 VAT","% of GDP",6.6
"LU","LUX","Luxembourg","EU","2011","5111 VAT","% of Total Revenue",17.807
"LU","LUX","Luxembourg","EU","2012","5111 VAT","% of GDP",7.091
"LU","LUX","Luxembourg","EU","2012","5111 VAT","% of Total Revenue",18.492
"LU","LUX","Luxembourg","EU","2013","5111 VAT","% of Total Revenue",19.048
"LU","LUX","Luxembourg","EU","2013","5111 VAT","% of GDP",7.268
"LU","LUX","Luxembourg","EU","2014","5111 VAT","% of Total Revenue",19.866
"LU","LUX","Luxembourg","EU","2014","5111 VAT","% of GDP",7.442
"LU","LUX","Luxembourg","EU","2015","5111 VAT","% of Total Revenue",17.525
"LU","LUX","Luxembourg","EU","2015","5111 VAT","% of GDP",6.482
"LU","LUX","Luxembourg","EU","2016","5111 VAT","% of Total Revenue",16.7
"LU","LUX","Luxembourg","EU","2016","5111 VAT","% of GDP",6.15
"LU","LUX","Luxembourg","EU","2017","5111 VAT","% of Total Revenue",15.757
"LU","LUX","Luxembourg","EU","2017","5111 VAT","% of GDP",5.927
"LU","LUX","Luxembourg","EU","2018","5111 VAT","% of GDP",6.11
"LU","LUX","Luxembourg","EU","2018","5111 VAT","% of Total Revenue",15.374
"LU","LUX","Luxembourg","EU","2019","5111 VAT","% of GDP",6.096
"LU","LUX","Luxembourg","EU","2019","5111 VAT","% of Total Revenue",15.543
"LU","LUX","Luxembourg","EU","2000","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2000","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2001","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2001","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2002","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2002","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2003","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2003","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2004","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2004","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2005","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2005","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2006","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2006","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2007","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2007","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2008","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2008","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2009","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2009","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2010","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2010","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2011","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2011","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2012","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2012","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2013","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2013","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2014","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2014","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2015","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2015","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2016","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2016","5112 Sales","% of GDP",0
"LU","LUX","Luxembourg","EU","2017","5112 Sales","% of Total Revenue",0
"LU","LUX","Luxembourg","EU","2017","5112 Sales","% of GDP",0
